timestamp,regiao,consumo,capacidade_disponivel,prioridade,custo
2025-06-08 10:00:00,Oeste,235.57,560.0,2,150.09
2025-06-08 10:00:00,Centro,453.44,800.0,3,285.96
2025-06-08 11:00:00,Norte,316.12,640.0,3,203.28
2025-06-08 11:00:00,Sul,269.95,520.0,2,181.63
2025-06-08 11:00:00,Leste,236.92,420.0,1,153.29
2025-06-08 11:00:00,Oeste,287.53,560.0,2,191.93
2025-06-08 11:00:00,Centro,437.04,800.0,3,281.64
2025-06-08 12:00:00,Norte,354.7,640.0,3,220.36
2025-06-08 12:00:00,Sul,265.79,520.0,2,165.45
2025-06-08 12:00:00,Leste,202.24,420.0,1,128.26
2025-06-08 12:00:00,Oeste,319.68,560.0,2,218.48
2025-06-08 12:00:00,Centro,424.9,800.0,3,277.56
2025-06-08 13:00:00,Norte,269.99,640.0,3,166.32
2025-06-08 13:00:00,Sul,263.88,520.0,2,175.37
2025-06-08 13:00:00,Leste,218.63,420.0,1,138.93
2025-06-08 13:00:00,Oeste,262.66,560.0,2,173.57
2025-06-08 13:00:00,Centro,472.67,800.0,3,314.13
2025-06-08 14:00:00,Norte,319.03,640.0,3,206.66
2025-06-08 14:00:00,Sul,269.2,520.0,2,176.65
2025-06-08 14:00:00,Leste,186.0,420.0,1,126.64
2025-06-08 14:00:00,Oeste,290.21,560.0,2,191.87
2025-06-08 14:00:00,Centro,385.59,800.0,3,259.18
2025-06-08 15:00:00,Norte,345.92,640.0,3,219.83
2025-06-08 15:00:00,Sul,281.36,520.0,2,178.88
2025-06-08 15:00:00,Leste,179.02,420.0,1,119.36
2025-06-08 15:00:00,Oeste,257.78,560.0,2,164.71
2025-06-08 15:00:00,Centro,370.09,800.0,3,240.02
2025-06-08 16:00:00,Norte,310.83,640.0,3,203.04
2025-06-08 16:00:00,Sul,269.8,520.0,2,184.17
2025-06-08 16:00:00,Leste,217.67,420.0,1,143.7
2025-06-08 16:00:00,Oeste,290.99,560.0,2,193.87
2025-06-08 16:00:00,Centro,428.81,800.0,3,281.2
2025-06-08 17:00:00,Norte,290.26,640.0,3,183.11
2025-06-08 17:00:00,Sul,265.97,520.0,2,171.2
2025-06-08 17:00:00,Leste,203.13,420.0,1,129.92
2025-06-08 17:00:00,Oeste,263.92,560.0,2,177.32
2025-06-08 17:00:00,Centro,425.03,800.0,3,265.49
2025-06-08 18:00:00,Norte,436.85,640.0,3,480.38
2025-06-08 18:00:00,Sul,341.4,520.0,2,382.69
2025-06-08 18:00:00,Leste,288.87,420.0,1,318.18
2025-06-08 18:00:00,Oeste,358.8,560.0,2,401.5
2025-06-08 18:00:00,Centro,547.93,800.0,3,605.82
2025-06-08 19:00:00,Norte,414.35,640.0,3,468.16
2025-06-08 19:00:00,Sul,286.68,520.0,2,307.39
2025-06-08 19:00:00,Leste,255.6,420.0,1,274.57
2025-06-08 19:00:00,Oeste,354.99,560.0,2,386.89
2025-06-08 19:00:00,Centro,529.37,800.0,3,584.37
2025-06-08 20:00:00,Norte,466.63,640.0,3,518.56
2025-06-08 20:00:00,Sul,353.58,520.0,2,387.86
2025-06-08 20:00:00,Leste,289.85,420.0,1,323.51
2025-06-08 20:00:00,Oeste,361.61,560.0,2,410.42
2025-06-08 20:00:00,Centro,539.59,800.0,3,602.78
2025-06-08 21:00:00,Norte,369.36,640.0,3,407.71
2025-06-08 21:00:00,Sul,342.86,520.0,2,386.49
2025-06-08 21:00:00,Leste,300.53,420.0,1,332.5
2025-06-08 21:00:00,Oeste,392.07,560.0,2,428.85
2025-06-08 21:00:00,Centro,511.08,800.0,3,573.87
2025-06-08 22:00:00,Norte,289.27,640.0,3,184.99
2025-06-08 22:00:00,Sul,235.78,520.0,2,148.8
2025-06-08 22:00:00,Leste,203.1,420.0,1,135.41
2025-06-08 22:00:00,Oeste,258.28,560.0,2,171.67
2025-06-08 22:00:00,Centro,340.56,800.0,3,215.7
2025-06-08 23:00:00,Norte,297.82,640.0,3,197.54
2025-06-08 23:00:00,Sul,287.48,520.0,2,173.57
2025-06-08 23:00:00,Leste,211.21,420.0,1,144.12
2025-06-08 23:00:00,Oeste,280.55,560.0,2,191.58
2025-06-08 23:00:00,Centro,436.96,800.0,3,286.52
2025-06-09 00:00:00,Norte,284.07,640.0,3,180.89
2025-06-09 00:00:00,Sul,292.12,520.0,2,184.7
2025-06-09 00:00:00,Leste,191.83,420.0,1,122.95
2025-06-09 00:00:00,Oeste,308.31,560.0,2,201.05
2025-06-09 00:00:00,Centro,351.29,800.0,3,223.93
2025-06-09 01:00:00,Norte,337.3,640.0,3,227.0
2025-06-09 01:00:00,Sul,291.72,520.0,2,192.61
2025-06-09 01:00:00,Leste,217.84,420.0,1,137.39
2025-06-09 01:00:00,Oeste,267.4,560.0,2,166.53
2025-06-09 01:00:00,Centro,395.45,800.0,3,260.25
2025-06-09 02:00:00,Norte,321.21,640.0,3,202.76
2025-06-09 02:00:00,Sul,271.88,520.0,2,181.71
2025-06-09 02:00:00,Leste,230.77,420.0,1,140.06
2025-06-09 02:00:00,Oeste,225.95,560.0,2,141.96
2025-06-09 02:00:00,Centro,417.2,800.0,3,279.77
2025-06-09 03:00:00,Norte,338.66,640.0,3,220.39
2025-06-09 03:00:00,Sul,265.2,520.0,2,171.08
2025-06-09 03:00:00,Leste,198.67,420.0,1,125.22
2025-06-09 03:00:00,Oeste,350.98,560.0,2,226.4
2025-06-09 03:00:00,Centro,417.82,800.0,3,276.14
2025-06-09 04:00:00,Norte,342.88,640.0,3,222.54
2025-06-09 04:00:00,Sul,279.39,520.0,2,192.76
2025-06-09 04:00:00,Leste,199.32,420.0,1,127.26
2025-06-09 04:00:00,Oeste,257.71,560.0,2,165.69
2025-06-09 04:00:00,Centro,360.85,800.0,3,236.94
2025-06-09 05:00:00,Norte,337.1,640.0,3,227.28
2025-06-09 05:00:00,Sul,286.76,520.0,2,184.26
2025-06-09 05:00:00,Leste,213.2,420.0,1,135.2
2025-06-09 05:00:00,Oeste,281.44,560.0,2,183.46
2025-06-09 05:00:00,Centro,416.0,800.0,3,269.91
2025-06-09 06:00:00,Norte,404.78,640.0,3,453.34
2025-06-09 06:00:00,Sul,348.21,520.0,2,373.41
2025-06-09 06:00:00,Leste,254.84,420.0,1,283.79
2025-06-09 06:00:00,Oeste,338.22,560.0,2,376.59
2025-06-09 06:00:00,Centro,588.28,800.0,3,653.38
2025-06-09 07:00:00,Norte,452.76,640.0,3,503.18
2025-06-09 07:00:00,Sul,338.64,520.0,2,374.0
2025-06-09 07:00:00,Leste,252.29,420.0,1,280.63
2025-06-09 07:00:00,Oeste,392.32,560.0,2,432.72
2025-06-09 07:00:00,Centro,574.58,800.0,3,630.12
2025-06-09 08:00:00,Norte,388.51,640.0,3,438.32
2025-06-09 08:00:00,Sul,353.08,520.0,2,384.09
2025-06-09 08:00:00,Leste,274.84,420.0,1,300.32
2025-06-09 08:00:00,Oeste,382.6,560.0,2,411.23
2025-06-09 08:00:00,Centro,543.52,800.0,3,594.07
2025-06-09 09:00:00,Norte,336.64,640.0,3,216.69
2025-06-09 09:00:00,Sul,273.17,520.0,2,172.78
2025-06-09 09:00:00,Leste,215.96,420.0,1,139.09
2025-06-09 09:00:00,Oeste,303.75,560.0,2,199.7
2025-06-09 09:00:00,Centro,432.44,800.0,3,276.99
2025-06-09 10:00:00,Norte,304.68,640.0,3,197.87
2025-06-09 10:00:00,Sul,238.77,520.0,2,153.92
2025-06-09 10:00:00,Leste,231.04,420.0,1,145.26
2025-06-09 10:00:00,Oeste,267.4,560.0,2,174.23
2025-06-09 10:00:00,Centro,451.85,800.0,3,312.81
2025-06-09 11:00:00,Norte,305.99,640.0,3,196.09
2025-06-09 11:00:00,Sul,265.43,520.0,2,169.09
2025-06-09 11:00:00,Leste,177.02,420.0,1,117.13
2025-06-09 11:00:00,Oeste,288.31,560.0,2,189.03
2025-06-09 11:00:00,Centro,417.36,800.0,3,272.84
2025-06-09 12:00:00,Norte,304.1,640.0,3,201.47
2025-06-09 12:00:00,Sul,259.34,520.0,2,169.43
2025-06-09 12:00:00,Leste,191.82,420.0,1,125.02
2025-06-09 12:00:00,Oeste,278.9,560.0,2,176.55
2025-06-09 12:00:00,Centro,375.79,800.0,3,241.08
2025-06-09 13:00:00,Norte,320.3,640.0,3,204.23
2025-06-09 13:00:00,Sul,237.45,520.0,2,154.69
2025-06-09 13:00:00,Leste,189.82,420.0,1,124.59
2025-06-09 13:00:00,Oeste,260.97,560.0,2,168.61
2025-06-09 13:00:00,Centro,435.35,800.0,3,263.84
2025-06-09 14:00:00,Norte,286.1,640.0,3,183.02
2025-06-09 14:00:00,Sul,256.99,520.0,2,162.59
2025-06-09 14:00:00,Leste,194.34,420.0,1,123.95
2025-06-09 14:00:00,Oeste,257.68,560.0,2,168.0
2025-06-09 14:00:00,Centro,378.13,800.0,3,244.59
2025-06-09 15:00:00,Norte,320.96,640.0,3,212.91
2025-06-09 15:00:00,Sul,247.06,520.0,2,158.52
2025-06-09 15:00:00,Leste,216.98,420.0,1,131.79
2025-06-09 15:00:00,Oeste,281.22,560.0,2,177.78
2025-06-09 15:00:00,Centro,427.51,800.0,3,275.11
2025-06-09 16:00:00,Norte,297.79,640.0,3,199.69
2025-06-09 16:00:00,Sul,248.65,520.0,2,157.31
2025-06-09 16:00:00,Leste,217.52,420.0,1,133.09
2025-06-09 16:00:00,Oeste,276.16,560.0,2,183.33
2025-06-09 16:00:00,Centro,360.38,800.0,3,240.95
2025-06-09 17:00:00,Norte,312.32,640.0,3,199.61
2025-06-09 17:00:00,Sul,225.7,520.0,2,152.97
2025-06-09 17:00:00,Leste,232.15,420.0,1,149.32
2025-06-09 17:00:00,Oeste,288.06,560.0,2,176.41
2025-06-09 17:00:00,Centro,402.05,800.0,3,264.26
2025-06-09 18:00:00,Norte,412.7,640.0,3,448.73
2025-06-09 18:00:00,Sul,346.77,520.0,2,375.84
2025-06-09 18:00:00,Leste,255.56,420.0,1,284.86
2025-06-09 18:00:00,Oeste,397.11,560.0,2,441.32
2025-06-09 18:00:00,Centro,562.58,800.0,3,630.24
2025-06-09 19:00:00,Norte,423.83,640.0,3,441.34
2025-06-09 19:00:00,Sul,351.25,520.0,2,382.45
2025-06-09 19:00:00,Leste,264.12,420.0,1,293.08
2025-06-09 19:00:00,Oeste,355.44,560.0,2,382.57
2025-06-09 19:00:00,Centro,615.34,800.0,3,671.97
2025-06-09 20:00:00,Norte,435.87,640.0,3,484.4
2025-06-09 20:00:00,Sul,363.09,520.0,2,398.59
2025-06-09 20:00:00,Leste,291.82,420.0,1,320.42
2025-06-09 20:00:00,Oeste,367.83,560.0,2,402.64
2025-06-09 20:00:00,Centro,559.24,800.0,3,622.68
2025-06-09 21:00:00,Norte,442.82,640.0,3,473.83
2025-06-09 21:00:00,Sul,346.37,520.0,2,384.44
2025-06-09 21:00:00,Leste,276.94,420.0,1,307.29
2025-06-09 21:00:00,Oeste,380.47,560.0,2,427.4
2025-06-09 21:00:00,Centro,467.79,800.0,3,516.07
2025-06-09 22:00:00,Norte,346.69,640.0,3,229.92
2025-06-09 22:00:00,Sul,249.4,520.0,2,161.01
2025-06-09 22:00:00,Leste,204.14,420.0,1,134.4
2025-06-09 22:00:00,Oeste,296.28,560.0,2,189.18
2025-06-09 22:00:00,Centro,433.36,800.0,3,285.58
2025-06-09 23:00:00,Norte,267.4,640.0,3,171.78
2025-06-09 23:00:00,Sul,257.27,520.0,2,163.8
2025-06-09 23:00:00,Leste,211.42,420.0,1,137.19
2025-06-09 23:00:00,Oeste,277.86,560.0,2,179.07
2025-06-09 23:00:00,Centro,408.79,800.0,3,260.92
2025-06-10 00:00:00,Norte,333.73,640.0,3,205.23
2025-06-10 00:00:00,Sul,261.35,520.0,2,167.38
2025-06-10 00:00:00,Leste,203.6,420.0,1,133.46
2025-06-10 00:00:00,Oeste,265.95,560.0,2,156.17
2025-06-10 00:00:00,Centro,353.98,800.0,3,228.62
2025-06-10 01:00:00,Norte,312.93,640.0,3,200.39
2025-06-10 01:00:00,Sul,246.68,520.0,2,163.64
2025-06-10 01:00:00,Leste,210.07,420.0,1,132.22
2025-06-10 01:00:00,Oeste,260.9,560.0,2,174.44
2025-06-10 01:00:00,Centro,403.21,800.0,3,264.94
2025-06-10 02:00:00,Norte,320.4,640.0,3,209.57
2025-06-10 02:00:00,Sul,248.86,520.0,2,156.95
2025-06-10 02:00:00,Leste,193.83,420.0,1,122.63
2025-06-10 02:00:00,Oeste,318.79,560.0,2,211.13
2025-06-10 02:00:00,Centro,401.66,800.0,3,260.18
2025-06-10 03:00:00,Norte,279.32,640.0,3,185.72
2025-06-10 03:00:00,Sul,224.45,520.0,2,150.4
2025-06-10 03:00:00,Leste,201.66,420.0,1,125.5
2025-06-10 03:00:00,Oeste,312.29,560.0,2,196.93
2025-06-10 03:00:00,Centro,391.42,800.0,3,253.18
2025-06-10 04:00:00,Norte,282.48,640.0,3,186.05
2025-06-10 04:00:00,Sul,232.72,520.0,2,150.37
2025-06-10 04:00:00,Leste,191.16,420.0,1,130.21
2025-06-10 04:00:00,Oeste,280.92,560.0,2,190.62
2025-06-10 04:00:00,Centro,383.25,800.0,3,250.8
2025-06-10 05:00:00,Norte,333.41,640.0,3,217.14
2025-06-10 05:00:00,Sul,254.41,520.0,2,170.96
2025-06-10 05:00:00,Leste,216.17,420.0,1,140.78
2025-06-10 05:00:00,Oeste,298.04,560.0,2,177.73
2025-06-10 05:00:00,Centro,367.29,800.0,3,242.21
2025-06-10 06:00:00,Norte,422.77,640.0,3,462.75
2025-06-10 06:00:00,Sul,320.77,520.0,2,350.54
2025-06-10 06:00:00,Leste,306.15,420.0,1,333.75
2025-06-10 06:00:00,Oeste,355.89,560.0,2,389.44
2025-06-10 06:00:00,Centro,573.13,800.0,3,623.1
2025-06-10 07:00:00,Norte,390.76,640.0,3,431.62
2025-06-10 07:00:00,Sul,343.82,520.0,2,379.18
2025-06-10 07:00:00,Leste,255.27,420.0,1,275.21
2025-06-10 07:00:00,Oeste,371.14,560.0,2,410.7
2025-06-10 07:00:00,Centro,594.83,800.0,3,670.27
2025-06-10 08:00:00,Norte,460.58,640.0,3,515.27
2025-06-10 08:00:00,Sul,372.25,520.0,2,414.14
2025-06-10 08:00:00,Leste,293.92,420.0,1,321.04
2025-06-10 08:00:00,Oeste,367.14,560.0,2,413.3
2025-06-10 08:00:00,Centro,503.26,800.0,3,547.84
2025-06-10 09:00:00,Norte,314.24,640.0,3,205.4
2025-06-10 09:00:00,Sul,246.17,520.0,2,157.78
2025-06-10 09:00:00,Leste,196.89,420.0,1,125.08
2025-06-10 09:00:00,Oeste,271.35,560.0,2,194.21
2025-06-10 09:00:00,Centro,362.94,800.0,3,253.31
2025-06-10 10:00:00,Norte,288.67,640.0,3,188.63
2025-06-10 10:00:00,Sul,258.48,520.0,2,171.18
2025-06-10 10:00:00,Leste,204.96,420.0,1,128.87
2025-06-10 10:00:00,Oeste,267.76,560.0,2,172.31
2025-06-10 10:00:00,Centro,353.17,800.0,3,228.91
2025-06-10 11:00:00,Norte,322.32,640.0,3,199.97
2025-06-10 11:00:00,Sul,232.9,520.0,2,155.04
2025-06-10 11:00:00,Leste,194.3,420.0,1,123.76
2025-06-10 11:00:00,Oeste,266.91,560.0,2,170.16
2025-06-10 11:00:00,Centro,416.69,800.0,3,272.67
2025-06-10 12:00:00,Norte,373.3,640.0,3,239.95
2025-06-10 12:00:00,Sul,267.5,520.0,2,170.21
2025-06-10 12:00:00,Leste,225.71,420.0,1,139.95
2025-06-10 12:00:00,Oeste,261.6,560.0,2,168.9
2025-06-10 12:00:00,Centro,487.62,800.0,3,338.16
2025-06-10 13:00:00,Norte,369.94,640.0,3,240.35
2025-06-10 13:00:00,Sul,228.29,520.0,2,150.86
2025-06-10 13:00:00,Leste,227.76,420.0,1,145.01
2025-06-10 13:00:00,Oeste,323.29,560.0,2,222.65
2025-06-10 13:00:00,Centro,346.7,800.0,3,222.56
2025-06-10 14:00:00,Norte,313.27,640.0,3,202.03
2025-06-10 14:00:00,Sul,256.86,520.0,2,167.15
2025-06-10 14:00:00,Leste,205.72,420.0,1,144.17
2025-06-10 14:00:00,Oeste,269.6,560.0,2,168.74
2025-06-10 14:00:00,Centro,437.09,800.0,3,292.71
2025-06-10 15:00:00,Norte,291.25,640.0,3,184.21
2025-06-10 15:00:00,Sul,241.98,520.0,2,147.01
2025-06-10 15:00:00,Leste,188.16,420.0,1,123.98
2025-06-10 15:00:00,Oeste,250.65,560.0,2,161.68
2025-06-10 15:00:00,Centro,391.13,800.0,3,249.68
2025-06-10 16:00:00,Norte,331.96,640.0,3,216.9
2025-06-10 16:00:00,Sul,285.52,520.0,2,187.51
2025-06-10 16:00:00,Leste,200.01,420.0,1,136.6
2025-06-10 16:00:00,Oeste,286.72,560.0,2,189.15
2025-06-10 16:00:00,Centro,409.21,800.0,3,263.33
2025-06-10 17:00:00,Norte,296.4,640.0,3,199.9
2025-06-10 17:00:00,Sul,244.87,520.0,2,157.68
2025-06-10 17:00:00,Leste,224.62,420.0,1,150.42
2025-06-10 17:00:00,Oeste,280.52,560.0,2,193.38
2025-06-10 17:00:00,Centro,393.06,800.0,3,273.69
2025-06-10 18:00:00,Norte,466.85,640.0,3,515.28
2025-06-10 18:00:00,Sul,346.24,520.0,2,388.56
2025-06-10 18:00:00,Leste,255.33,420.0,1,284.47
2025-06-10 18:00:00,Oeste,393.14,560.0,2,444.79
2025-06-10 18:00:00,Centro,584.5,800.0,3,646.48
2025-06-10 19:00:00,Norte,444.11,640.0,3,480.1
2025-06-10 19:00:00,Sul,362.35,520.0,2,393.07
2025-06-10 19:00:00,Leste,260.86,420.0,1,296.01
2025-06-10 19:00:00,Oeste,417.45,560.0,2,458.31
2025-06-10 19:00:00,Centro,549.84,800.0,3,630.88
2025-06-10 20:00:00,Norte,397.82,640.0,3,449.57
2025-06-10 20:00:00,Sul,344.64,520.0,2,383.45
2025-06-10 20:00:00,Leste,282.25,420.0,1,319.12
2025-06-10 20:00:00,Oeste,404.95,560.0,2,444.19
2025-06-10 20:00:00,Centro,578.0,800.0,3,646.76
2025-06-10 21:00:00,Norte,467.88,640.0,3,504.96
2025-06-10 21:00:00,Sul,368.99,520.0,2,405.96
2025-06-10 21:00:00,Leste,287.83,420.0,1,307.79
2025-06-10 21:00:00,Oeste,425.87,560.0,2,468.01
2025-06-10 21:00:00,Centro,554.6,800.0,3,593.87
2025-06-10 22:00:00,Norte,315.0,640.0,3,205.9
2025-06-10 22:00:00,Sul,262.62,520.0,2,164.94
2025-06-10 22:00:00,Leste,215.91,420.0,1,138.62
2025-06-10 22:00:00,Oeste,300.11,560.0,2,188.31
2025-06-10 22:00:00,Centro,437.55,800.0,3,275.48
2025-06-10 23:00:00,Norte,291.61,640.0,3,192.29
2025-06-10 23:00:00,Sul,272.63,520.0,2,179.56
2025-06-10 23:00:00,Leste,200.63,420.0,1,129.27
2025-06-10 23:00:00,Oeste,259.74,560.0,2,174.62
2025-06-10 23:00:00,Centro,343.89,800.0,3,215.36
